job_title,company,location,link,description
"Senior Software Engineer, Frontend (Consumer - Growth)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7261976?gh_jid=7261976,
"Senior Software Engineer, Frontend (Consumer - Growth & App Infra)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7260887?gh_jid=7260887,
"Senior Software Engineer, Frontend (Consumer - Trading)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6946526?gh_jid=6946526,
"Senior Software Engineer, Frontend - Developer Experience",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7576385?gh_jid=7576385,
"Senior Software Engineer, Frontend - Developer Experience (Mobile)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6981905?gh_jid=6981905,
"Senior Software Engineer, Frontend - Identity",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7395606?gh_jid=7395606,
"Senior Software Engineer, Frontend - Risk Platform",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7558027?gh_jid=7558027,
"Senior Software Engineer, Frontend - Risk Platform",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7558031?gh_jid=7558031,
"Senior Software Engineer, Fullstack (Developer - CDP API)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7390052?gh_jid=7390052,
"Senior Software Engineer, Fullstack (Developer - Onramp)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7306982?gh_jid=7306982,
"Senior Software Engineer, Fullstack (Developer - Onramp)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7306991?gh_jid=7306991,
"Senior Software Engineer, Fullstack (Developer - Stablecoin Payments)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7306954?gh_jid=7306954,
Senior Software Engineer - Infrastructure Enablement,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7576748?gh_jid=7576748,
"Senior Staff Machine Learning Engineer, Risk AI/ML",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7580263?gh_jid=7580263,
Senior Staff Product Designer - Platform ,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7357049?gh_jid=7357049,
Senior Staff Product Designer - Platform ,Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7357050?gh_jid=7357050,
"Senior Staff Software Engineer, Backend (Consumer) ",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7339419?gh_jid=7339419,
"Senior Staff Software Engineer, Backend (Consumer - Financial Services and Loyalty)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7260606?gh_jid=7260606,
"Senior Staff Software Engineer, Backend (Consumer - Growth)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7262059?gh_jid=7262059,
"Senior Staff Software Engineer, Backend (Consumer - Growth)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6947955?gh_jid=6947955,
"Senior Staff Software Engineer, Backend (Consumer - Growth & App Infra) ",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7260614?gh_jid=7260614,
"Senior Staff Software Engineer, Backend - Platform (Core Automation)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7580292?gh_jid=7580292,
"Senior Staff Software Engineer, Backend (Platform - Onboarding)",Coinbase,Remote - India,https://www.coinbase.com/careers/positions/5804305?gh_jid=5804305,
"Senior Staff Software Engineer, Backend - Risk Platform",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7573405?gh_jid=7573405,
Senior Staff Software Engineer - Blockchain Platform  (Asset Data),Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7580176?gh_jid=7580176,
"Site Reliability Engineer, IT Infrastructure",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7559168?gh_jid=7559168,
Site Reliability Engineer - Platform,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7576755?gh_jid=7576755,
"Software Engineer, Backend - Blockchain Platform (Blockchain Nodes)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6674800?gh_jid=6674800,
"Software Engineer, Backend - Blockchain Platform (Staking Validators)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7173250?gh_jid=7173250,
"Software Engineer, Backend - (Coinbase for Business)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7578498?gh_jid=7578498,
"Software Engineer, Backend (Consumer)",Coinbase,Remote - UK,https://www.coinbase.com/careers/positions/5954689?gh_jid=5954689,
"Software Engineer, Backend  (Consumer - Coinbase Card)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6535287?gh_jid=6535287,
"Software Engineer, Backend (Consumer - Coinbase One)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7135188?gh_jid=7135188,
"Software Engineer, Backend  (Consumer - Growth)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6650914?gh_jid=6650914,
"Software Engineer, Backend (Consumer - Growth)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/6650921?gh_jid=6650921,
"Software Engineer, Backend (Consumer - International)",Coinbase,Remote - Brazil,https://www.coinbase.com/careers/positions/7544383?gh_jid=7544383,
"Software Engineer, Backend - (Consumer - Products)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/5961451?gh_jid=5961451,
"Software Engineer, Backend (Consumer - Stablecoin)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/5948501?gh_jid=5948501,
"Software Engineer, Backend (Consumer - Stablecoin)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/6570379?gh_jid=6570379,
"Software Engineer, Backend  (Consumer - Trading)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6812261?gh_jid=6812261,
"Software Engineer, Backend  (Consumer - Trading)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/6869392?gh_jid=6869392,
"Software Engineer, Backend (Developer - x402)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7306942?gh_jid=7306942,
"Software Engineer, Backend - Financial Hub",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6855601?gh_jid=6855601,
"Software Engineer, Backend (Institutional - Custody)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7247428?gh_jid=7247428,
"Software Engineer, Backend (Institutional - Markets, Derivatives)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6968491?gh_jid=6968491,
"Software Engineer, Backend - Platform (Core Automation)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7579370?gh_jid=7579370,
Software Engineer - Customer Agent Interactions System,Coinbase,Remote - Brazil,https://www.coinbase.com/careers/positions/7539703?gh_jid=7539703,
 Software Engineer (EAA),Coinbase,Remote - India,https://www.coinbase.com/careers/positions/6817252?gh_jid=6817252,
"Software Engineer, EAA Integrations",Coinbase,Remote - India,https://www.coinbase.com/careers/positions/7558051?gh_jid=7558051,
"Software Engineer, Frontend (Coinbase One)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/6222470?gh_jid=6222470,
"Software Engineer, Frontend (Consumer - Coinbase One)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7135192?gh_jid=7135192,
"Software Engineer, Frontend (Consumer - Growth)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/6652883?gh_jid=6652883,
"Software Engineer, Frontend - Consumer Products ",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/5961369?gh_jid=5961369,
"Software Engineer, Frontend (Consumer - Trust and Loyalty)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/5948954?gh_jid=5948954,
"Software Engineer, Frontend - Identity",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7558035?gh_jid=7558035,
"Software Engineer, Frontend - Risk Platform",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7295579?gh_jid=7295579,
"Software Engineer, Frontend (Trust and Loyalty)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/6204422?gh_jid=6204422,
"Software Engineer, Full-stack (EAA)",Coinbase,Remote - India,https://www.coinbase.com/careers/positions/5739771?gh_jid=5739771,
"Software Engineer, Full Stack (EAA)",Coinbase,Remote - Brazil,https://www.coinbase.com/careers/positions/7477280?gh_jid=7477280,
Software Engineering Manager - Cloud Provisioning,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7576813?gh_jid=7576813,
Software Engineer Intern,Coinbase,"London, UK",https://www.coinbase.com/careers/positions/7370475?gh_jid=7370475,
Software Engineer Intern,Coinbase,"Hybrid - San Francisco, CA",https://www.coinbase.com/careers/positions/7268895?gh_jid=7268895,
"Specialist, CDE & INTX",Coinbase,Remote - Singapore,https://www.coinbase.com/careers/positions/7571812?gh_jid=7571812,
Specialist FCM,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7567873?gh_jid=7567873,
"Specialist, Prime Client Services",Coinbase,Remote - Ireland,https://www.coinbase.com/careers/positions/7550408?gh_jid=7550408,
"Sr. Site Reliability Engineer, IT Infrastructure",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7559108?gh_jid=7559108,
"Sr. Technical Program Manager, Enterprise Apps",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7402016?gh_jid=7402016,
Staff Accountant,Coinbase,Remote - Cyprus,https://www.coinbase.com/careers/positions/7559052?gh_jid=7559052,
Staff Analytics Engineer,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7060033?gh_jid=7060033,
Staff Applied Scientist - Causal Inference,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7088358?gh_jid=7088358,
Staff Machine Learning Engineer - Risk AI/ML,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7569263?gh_jid=7569263,
"Staff Product Designer, Advanced Trade",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7298946?gh_jid=7298946,
"Staff Product Designer, Advanced Trade",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7270723?gh_jid=7270723,
"Staff Product Designer, Advanced Trade",Coinbase,Remote - Singapore,https://www.coinbase.com/careers/positions/7270725?gh_jid=7270725,
Staff Risk Analyst,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7317917?gh_jid=7317917,
Staff Software Engineer - AI Growth Lead,Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7575042?gh_jid=7575042,
"Staff Software Engineer, Backend (Consumer)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/5948906?gh_jid=5948906,
"Staff Software Engineer, Backend (Consumer - Financial Services & Loyalty, CB1 Growth)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7258513?gh_jid=7258513,
"Staff Software Engineer, Backend (Consumer - Growth)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/6650948?gh_jid=6650948,
"Staff Software Engineer, Backend (Consumer - Growth)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6650942?gh_jid=6650942,
"Staff Software Engineer, Backend (Consumer - Growth & App Infra)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7258523?gh_jid=7258523,
"Staff Software Engineer, Backend (Consumer - International)",Coinbase,Remote - Brazil,https://www.coinbase.com/careers/positions/6377946?gh_jid=6377946,
"Staff Software Engineer, Backend (Consumer - International)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7292997?gh_jid=7292997,
"Staff Software Engineer, Backend - Consumer Product Group",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/5968428?gh_jid=5968428,
"Staff Software Engineer, Backend (Consumer - Trading)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7309097?gh_jid=7309097,
"Staff Software Engineer, Backend - Customer Experience Team",Coinbase,Remote - India,https://www.coinbase.com/careers/positions/4969310?gh_jid=4969310,
"Staff Software Engineer, Backend - Financial Hub",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/6855515?gh_jid=6855515,
"Staff Software Engineer, Backend - Financial Hub",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7482196?gh_jid=7482196,
"Staff Software Engineer, Backend (Institutional - Foundations)",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/7395303?gh_jid=7395303,
"Staff Software Engineer, Backend (Institutional - Foundations)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6628033?gh_jid=6628033,
"Staff Software Engineer, Backend - Platform (Core Automation)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7462710?gh_jid=7462710,
"Staff Software Engineer,  Backend (Platform - Onboarding)",Coinbase,Remote - India,https://www.coinbase.com/careers/positions/4969309?gh_jid=4969309,
"Staff Software Engineer, Backend - Platform (Relocate to India)",Coinbase,Remote - India,https://www.coinbase.com/careers/positions/4969312?gh_jid=4969312,
"Staff Software Engineer, Backend - Risk Platform (Travel Rule)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7573375?gh_jid=7573375,
Staff Software Engineer (EAA),Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/6652022?gh_jid=6652022,
"Staff Software Engineer, Frontend (Consumer - Financial Services & Loyalty, CB1 Growth)",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7387494?gh_jid=7387494,
"Staff Software Engineer, Frontend - Consumer Products",Coinbase,Remote - Canada,https://www.coinbase.com/careers/positions/5961307?gh_jid=5961307,
"Staff Software Engineer, Trading",Coinbase,Remote - Singapore,https://www.coinbase.com/careers/positions/7010523?gh_jid=7010523,
"Supervisor, Customer Success Team",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7325246?gh_jid=7325246,
"Supervisor, Customer Success Team (Onsite - Relocation Assistance Available)",Coinbase,"Charlotte, NC",https://www.coinbase.com/careers/positions/7156049?gh_jid=7156049,
"Supervisor, Payments Risk",Coinbase,"Hyderabad, India",https://www.coinbase.com/careers/positions/7214582?gh_jid=7214582,
"Tax Analyst, Global Indirect Tax",Coinbase,Remote - Ireland,https://www.coinbase.com/careers/positions/7393692?gh_jid=7393692,
"Tax Analyst, Global Indirect Tax",Coinbase,Remote - UK,https://www.coinbase.com/careers/positions/7391727?gh_jid=7391727,
Tax Information Reporting Intern,Coinbase,"Hybrid - New York, NY",https://www.coinbase.com/careers/positions/7317551?gh_jid=7317551,
Technical Account Manager,Coinbase,Remote - Singapore,https://www.coinbase.com/careers/positions/7376178?gh_jid=7376178,
Technical Account Manager Analyst II ,Coinbase,Remote - EMEA,https://www.coinbase.com/careers/positions/7379659?gh_jid=7379659,
TMS Compliance Analyst III,Coinbase,"Hyderabad, India",https://www.coinbase.com/careers/positions/6804253?gh_jid=6804253,
TMS Compliance Analyst III,Coinbase,"Charlotte, NC",https://www.coinbase.com/careers/positions/6675542?gh_jid=6675542,
TMS Compliance Lead Analyst,Coinbase,Hybrid - Luxembourg,https://www.coinbase.com/careers/positions/7013044?gh_jid=7013044,
TMS Quality Compliance Analyst III,Coinbase,"Charlotte, NC",https://www.coinbase.com/careers/positions/6676764?gh_jid=6676764,
Transaction Monitoring Compliance QA Analyst IV,Coinbase,Remote - UK,https://www.coinbase.com/careers/positions/7140861?gh_jid=7140861,
User Researcher Intern,Coinbase,"Hybrid - San Francisco, CA",https://www.coinbase.com/careers/positions/7269775?gh_jid=7269775,
"VP, Tech Risk and Controls",Coinbase,Remote - USA,https://www.coinbase.com/careers/positions/7379271?gh_jid=7379271,
